Record_ID,Date,Day_of_Week,Is_Weekend,Season,Line,Line_Color,Station_Name,Interchange_Station,Zone,Distance_from_Connaught_Place_km,Opening_Year,Number_of_Platforms,Entry_Count,Exit_Count,Total_Footfall,Peak_Hour_Footfall_Pct,Avg_Fare_INR,Majority_Ticket_Type,Parking_Available,Feeder_Bus_Available,Escalator_Count,Elevator_Count,Weather_Condition,Temperature_C,Is_Festival_Day,Delay_Minutes,Security_Incidents
6480,2024-03-07,Thursday,0,Spring,Airport Express,#F58220,Shivaji Stadium,No,Central Delhi,2.9,2011,2,6630,6839,13469,35.4,20.8,QR Ticket (Token-less),Yes,No,2,2,Mild & Cloudy,29.5,0,1.3,0
6481,2024-03-07,Thursday,0,Spring,Blue,#00509E,Akshardham,No,East Delhi,8.2,2009,2,5786,5854,11640,35.4,29.6,NCMC Card (One Delhi),Yes,Yes,4,2,Mild & Cloudy,29.5,0,1.1,0
6482,2024-03-07,Thursday,0,Spring,Blue,#00509E,Botanical Garden,Yes,Noida,17.2,2009,4,17096,16518,33614,35.3,47.9,NCMC Card (One Delhi),No,Yes,6,1,Mild & Cloudy,29.5,0,1.8,0
6483,2024-03-07,Thursday,0,Spring,Blue,#00509E,Dwarka Mor,No,West Delhi,20.1,2005,2,5134,5312,10446,34.6,60.0,Smart Card (DMRC Card),No,Yes,2,0,Mild & Cloudy,29.5,0,0.5,0
6484,2024-03-07,Thursday,0,Spring,Blue,#00509E,Dwarka Sector 21,Yes,West Delhi,24.6,2010,3,15135,15352,30487,41.3,56.9,NCMC Card (One Delhi),,Yes,6,2,Mild & Cloudy,29.5,0,1.4,0
6485,2024-03-07,Thursday,0,Spring,Blue,#00509E,Indraprastha,No,East Delhi,4.7,2005,2,7000,6934,13934,38.8,23.3,Smart Card (DMRC Card),Yes,No,4,0,Mild & Cloudy,29.5,0,1.7,0
6486,2024-03-07,Thursday,0,Spring,Blue,#00509E,Janakpuri West,Yes,West Delhi,16.4,2005,3,16936,16469,33405,40.4,47.9,Smart Card (DMRC Card),Yes,Yes,8,1,Mild & Cloudy,29.5,0,1.1,0
6487,2024-03-07,Thursday,0,Spring,Blue,#00509E,Karol Bagh,No,Central Delhi,6.1,2005,2,6754,6705,13459,42.5,27.8,NCMC Card (One Delhi),No,Yes,3,2,Mild & Cloudy,29.5,0,0.9,0
6488,2024-03-07,Thursday,0,Spring,Blue,#00509E,Kirti Nagar,Yes,West Delhi,10.7,2005,4,15642,15369,31011,38.2,32.7,Smart Card (DMRC Card),No,Yes,4,1,Mild & Cloudy,29.5,0,0.5,0
6489,2024-03-07,Thursday,0,Spring,Blue,#00509E,Mandi House,Yes,Central Delhi,2.3,2005,3,19653,19823,39476,31.0,24.4,Smart Card (DMRC Card),Yes,Yes,8,2,Mild & Cloudy,29.5,0,1.4,0
6490,2024-03-07,Thursday,0,Spring,Blue,#00509E,Mayur Vihar-I,Yes,East Delhi,10.6,2009,3,19477,20031,39508,30.7,35.6,QR Ticket (Token-less),Yes,Yes,6,1,Mild & Cloudy,29.5,0,3.2,0
6491,2024-03-07,Thursday,0,Spring,Blue,#00509E,Noida Sector 18,No,Noida,19.8,2009,2,5265,5174,10439,43.9,50.3,QR Ticket (Token-less),Yes,Yes,2,1,Mild & Cloudy,29.5,0,0.2,0
6492,2024-03-07,Thursday,0,Spring,Blue,#00509E,Rajendra Place,No,Central Delhi,7.4,2005,2,6923,6698,13621,44.7,27.4,Smart Card (DMRC Card),No,Yes,3,0,Mild & Cloudy,29.5,0,0.3,0
6493,2024-03-07,Thursday,0,Spring,Blue,#00509E,Rajiv Chowk,Yes,Central Delhi,0.5,2005,4,20315,19834,40149,42.4,20.7,Smart Card (DMRC Card),Yes,No,6,1,Mild & Cloudy,29.5,0,2.2,0
6494,2024-03-07,Thursday,0,Spring,Blue,#00509E,Rajouri Garden,Yes,West Delhi,12.9,2005,3,18957,18832,37789,42.0,40.6,Smart Card (DMRC Card),No,Yes,8,2,Mild & Cloudy,29.5,0,0.0,0
6495,2024-03-07,Thursday,0,Spring,Blue,#00509E,Vaishali,No,Ghaziabad,15.9,2009,2,5038,5163,10201,44.6,43.4,NCMC Card (One Delhi),Yes,Yes,3,1,Mild & Cloudy,29.5,0,0.7,0
6496,2024-03-07,Thursday,0,Spring,Blue,#00509E,Yamuna Bank,Yes,East Delhi,6.3,2005,3,17727,17936,35663,36.5,28.3,Paper QR Token,Yes,Yes,8,1,Mild & Cloudy,29.5,0,1.2,0
6497,2024-03-07,Thursday,0,Spring,Green,#00A651,Ashok Park Main,No,West Delhi,9.8,2010,2,6556,6487,13043,39.3,32.5,Smart Card (DMRC Card),Yes,Yes,2,0,Mild & Cloudy,29.5,0,2.1,0
6498,2024-03-07,Thursday,0,Spring,Green,#00A651,Bahadurgarh City,No,Haryana,29.1,2018,2,5770,5726,11496,28.7,60.0,Paper QR Token,Yes,Yes,4,2,Mild & Cloudy,29.5,0,6.9,0
6499,2024-03-07,Thursday,0,Spring,Green,#00A651,Mundka,No,West Delhi,22.4,2010,2,5770,5802,11572,29.0,55.8,QR Ticket (Token-less),No,Yes,4,1,Mild & Cloudy,29.5,0,0.8,0
6500,2024-03-07,Thursday,0,Spring,Green,#00A651,Nangloi,No,West Delhi,17.6,2010,2,4908,4975,9883,39.7,52.0,NCMC Card (One Delhi),Yes,Yes,4,1,Mild & Cloudy,29.5,0,0.3,0
6501,2024-03-07,Thursday,0,Spring,Green,#00A651,Peeragarhi,No,West Delhi,14.2,2010,2,5635,5638,11273,28.1,47.8,Smart Card (DMRC Card),No,Yes,2,1,Mild & Cloudy,29.5,0,1.3,0
6502,2024-03-07,Thursday,0,Spring,Green,#00A651,Punjabi Bagh,No,West Delhi,11.5,2010,2,5662,5502,11164,39.4,37.5,QR Ticket (Token-less),Yes,No,4,2,Mild & Cloudy,29.5,0,0.0,0
6503,2024-03-07,Thursday,0,Spring,Grey,#808080,Dwarka,No,West Delhi,22.8,2019,2,4753,4656,9409,44.4,57.0,QR Ticket (Token-less),Yes,Yes,3,2,Mild & Cloudy,29.5,0,0.5,0
6504,2024-03-07,Thursday,0,Spring,Grey,#808080,Najafgarh,No,South West Delhi,27.4,2019,2,4639,4688,9327,44.1,60.0,Smart Card (DMRC Card),Yes,Yes,4,0,Mild & Cloudy,29.5,0,2.2,0
6505,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Botanical Garden,Yes,Noida,17.2,2018,3,15778,16308,32086,41.9,45.1,QR Ticket (Token-less),No,Yes,4,2,Mild & Cloudy,29.5,0,0.8,0
6506,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Greater Kailash,No,South Delhi,8.9,2018,2,6531,6534,13065,43.5,29.3,Smart Card (DMRC Card),Yes,Yes,3,2,Mild & Cloudy,29.5,0,0.7,0
6507,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Hauz Khas,Yes,South Delhi,9.6,2017,4,14910,15322,30232,29.7,38.7,Smart Card (DMRC Card),Yes,Yes,8,1,Mild & Cloudy,29.5,0,0.2,0
6508,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,IIT Delhi,No,South Delhi,8.6,2017,2,5877,5661,11538,40.5,38.1,NCMC Card (One Delhi),No,Yes,4,1,Mild & Cloudy,29.5,0,0.7,0
6509,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Janakpuri West,Yes,West Delhi,16.4,2018,4,19318,19857,39175,42.2,46.0,Smart Card (DMRC Card),No,Yes,8,1,Mild & Cloudy,,0,1.0,0
6510,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Jasola Vihar Shaheen Bagh,No,South Delhi,13.6,2018,2,6086,6069,12155,36.1,46.3,Smart Card (DMRC Card),Yes,Yes,3,0,Mild & Cloudy,29.5,0,1.8,0
6511,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Kalindi Kunj,No,South Delhi,14.9,2018,2,5344,5165,10509,43.1,47.4,QR Ticket (Token-less),No,No,2,1,Mild & Cloudy,29.5,0,3.3,0
6512,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Kalkaji Mandir,Yes,South Delhi,10.6,2018,3,17570,18014,35584,35.5,40.2,Paper QR Token,Yes,No,6,1,Mild & Cloudy,29.5,0,1.0,0
6513,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Munirka,No,South Delhi,10.3,2017,2,6300,6521,12821,41.0,37.6,QR Ticket (Token-less),No,No,4,0,Mild & Cloudy,29.5,0,0.2,1
6514,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Palam,No,South West Delhi,19.2,2018,2,4907,4996,9903,38.4,59.3,Smart Card (DMRC Card),Yes,Yes,2,0,Mild & Cloudy,29.5,0,0.3,0
6515,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,R K Puram,No,South Delhi,9.4,2017,2,6442,6202,12644,31.7,31.6,Paper QR Token,Yes,No,4,2,Mild & Cloudy,,0,1.0,0
6516,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Sukhdev Vihar,No,South Delhi,11.8,2018,2,5654,5550,11204,42.0,42.5,Smart Card (DMRC Card),No,No,4,2,Mild & Cloudy,29.5,0,0.1,0
6517,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Terminal 1 IGI Airport,No,South West Delhi,15.7,2018,2,4958,5046,10004,34.7,45.9,Paper QR Token,Yes,Yes,3,0,Mild & Cloudy,29.5,0,2.4,0
6518,2024-03-07,Thursday,0,Spring,Magenta,#C6007E,Vasant Vihar,No,South West Delhi,11.9,2017,2,6334,6302,12636,36.1,38.7,Smart Card (DMRC Card),Yes,Yes,3,1,Mild & Cloudy,29.5,0,0.3,0
6519,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Anand Vihar,No,East Delhi,12.3,2018,2,5713,5696,11409,44.1,35.4,QR Ticket (Token-less),No,No,3,0,Mild & Cloudy,29.5,0,0.0,0
6520,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Delhi Cantt,No,South West Delhi,15.5,2018,2,5162,5315,10477,42.5,43.4,QR Ticket (Token-less),No,No,2,2,Mild & Cloudy,29.5,0,1.6,0
6521,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Hazrat Nizamuddin,No,South Delhi,6.5,2018,2,6591,6787,13378,44.5,27.1,QR Ticket (Token-less),No,Yes,3,1,Mild & Cloudy,29.5,0,0.4,0
6522,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Karkarduma,Yes,East Delhi,11.1,2018,3,17711,17305,35016,43.5,38.5,Paper QR Token,Yes,Yes,2,1,Mild & Cloudy,29.5,0,2.6,0
6523,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Lajpat Nagar,Yes,South Delhi,7.8,2018,3,18849,18685,37534,28.5,33.6,Smart Card (DMRC Card),No,No,8,1,Mild & Cloudy,29.5,0,1.0,0
6524,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Majlis Park,No,North Delhi,15.1,2018,2,4883,4988,9871,28.5,44.8,Smart Card (DMRC Card),Yes,Yes,2,1,Mild & Cloudy,29.5,0,0.6,0
6525,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Maujpur-Babarpur,No,East Delhi,11.7,2018,2,6762,6629,13391,39.3,40.3,QR Ticket (Token-less),Yes,Yes,2,1,Mild & Cloudy,29.5,0,0.5,0
6526,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Mayur Vihar-I,Yes,East Delhi,10.6,2018,3,15331,14748,30079,40.7,35.8,QR Ticket (Token-less),No,No,8,2,Mild & Cloudy,29.5,0,0.1,0
6527,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Netaji Subhash Place,Yes,North Delhi,12.1,2018,3,20331,20759,41090,38.5,41.3,Smart Card (DMRC Card),No,Yes,2,2,Mild & Cloudy,29.5,0,0.0,0
6528,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Rajouri Garden,Yes,West Delhi,12.9,2018,3,18830,18844,37674,37.1,45.7,Smart Card (DMRC Card),Yes,Yes,4,1,Mild & Cloudy,29.5,0,1.0,0
6529,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Sarojini Nagar,No,South Delhi,8.4,2018,2,5829,5708,11537,38.5,35.0,QR Ticket (Token-less),No,Yes,3,2,Mild & Cloudy,29.5,0,0.8,0
6530,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Shalimar Bagh,No,North Delhi,13.6,2018,2,6127,6311,12438,43.6,36.5,QR Ticket (Token-less),No,Yes,4,1,Mild & Cloudy,29.5,0,2.7,0
6531,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Shiv Vihar,No,East Delhi,16.4,2019,2,4950,5062,10012,28.2,51.2,Paper QR Token,Yes,No,2,2,Mild & Cloudy,29.5,0,0.4,0
6532,2024-03-07,Thursday,0,Spring,Pink,#EC008C,South Extension,No,South Delhi,7.9,2018,2,5033,5178,10211,32.4,34.3,QR Ticket (Token-less),No,Yes,3,1,Mild & Cloudy,29.5,0,2.4,0
6533,2024-03-07,Thursday,0,Spring,Pink,#EC008C,Welcome,Yes,East Delhi,9.4,2018,3,19195,19047,38242,32.8,37.2,Paper QR Token,No,No,2,2,Mild & Cloudy,29.5,0,0.3,0
6534,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Dilshad Garden,No,East Delhi,16.9,2008,2,5318,5329,10647,44.2,53.0,Smart Card (DMRC Card),Yes,Yes,3,0,Mild & Cloudy,29.5,0,2.6,0
6535,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Inderlok,Yes,North Delhi,8.7,2004,4,15721,15238,30959,42.2,31.7,Smart Card (DMRC Card),No,Yes,8,1,Mild & Cloudy,29.5,0,0.0,0
6536,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Kashmere Gate,Yes,North Delhi,5.2,2004,3,16969,17192,34161,40.8,26.7,NCMC Card (One Delhi),Yes,Yes,8,2,Mild & Cloudy,29.5,0,5.7,0
6537,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Kohat Enclave,No,North Delhi,11.0,2004,2,5485,5350,10835,32.1,38.7,QR Ticket (Token-less),No,No,3,1,Mild & Cloudy,29.5,0,2.6,0
6538,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Netaji Subhash Place,Yes,North Delhi,12.1,2008,4,22188,21610,43798,28.4,37.9,Smart Card (DMRC Card),No,Yes,6,1,Mild & Cloudy,29.5,0,0.1,0
6539,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Pitampura,No,North Delhi,13.8,2008,2,6167,6002,12169,35.5,47.3,NCMC Card (One Delhi),Yes,Yes,2,0,Mild & Cloudy,29.5,0,0.3,0
6540,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Rithala,No,North Delhi,18.5,2008,2,4699,4643,9342,34.7,55.5,Smart Card (DMRC Card),No,No,3,1,Mild & Cloudy,29.5,0,0.6,0
6541,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Rohini West,No,North Delhi,16.2,2008,2,4275,4429,8704,30.9,48.8,Paper QR Token,Yes,Yes,4,0,Mild & Cloudy,29.5,0,1.5,0
6542,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Seelampur,No,East Delhi,10.4,2004,2,6062,6213,12275,35.3,35.6,QR Ticket (Token-less),No,Yes,4,2,Mild & Cloudy,29.5,0,0.9,0
6543,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Shahdara,No,East Delhi,12.6,2004,2,4402,4488,8890,30.0,35.4,QR Ticket (Token-less),Yes,Yes,2,2,Mild & Cloudy,29.5,0,0.6,0
6544,2024-03-07,Thursday,0,Spring,Red,#EE1B24,Shastri Park,No,East Delhi,8.9,2004,2,5412,5578,10990,29.5,33.5,NCMC Card (One Delhi),No,Yes,3,1,Mild & Cloudy,29.5,0,0.1,0
6545,2024-03-07,Thursday,0,Spring,Violet,#92278F,Badarpur Border,No,South Delhi,18.9,2015,2,5553,5494,11047,41.7,48.0,Smart Card (DMRC Card),No,Yes,3,0,Mild & Cloudy,29.5,0,0.9,0
6546,2024-03-07,Thursday,0,Spring,Violet,#92278F,Faridabad Old,No,Faridabad,24.7,2015,2,5122,5186,10308,39.8,60.0,Smart Card (DMRC Card),No,No,2,2,Mild & Cloudy,29.5,0,0.2,0
6547,2024-03-07,Thursday,0,Spring,Violet,#92278F,Govind Puri,No,South Delhi,12.1,2010,2,5155,5255,10410,38.0,36.6,Paper QR Token,Yes,Yes,4,0,Mild & Cloudy,29.5,0,0.2,0
6548,2024-03-07,Thursday,0,Spring,Violet,#92278F,ITO,No,Central Delhi,3.1,2014,2,8624,8833,17457,40.1,21.7,NCMC Card (One Delhi),Yes,Yes,4,2,Mild & Cloudy,29.5,0,0.9,0
6549,2024-03-07,Thursday,0,Spring,Violet,#92278F,Jama Masjid,No,Central Delhi,4.2,2014,2,7713,7635,15348,43.0,24.5,Smart Card (DMRC Card),Yes,Yes,3,0,Mild & Cloudy,29.5,0,0.9,0
6550,2024-03-07,Thursday,0,Spring,Violet,#92278F,Kalkaji Mandir,Yes,South Delhi,10.6,2010,4,19988,19658,39646,34.4,34.3,QR Ticket (Token-less),No,Yes,8,2,Mild & Cloudy,29.5,0,2.3,0
6551,2024-03-07,Thursday,0,Spring,Violet,#92278F,Khan Market,No,Central Delhi,3.9,2010,2,6508,6492,13000,30.9,22.4,Smart Card (DMRC Card),No,Yes,2,1,Mild & Cloudy,29.5,0,0.3,0
6552,2024-03-07,Thursday,0,Spring,Violet,#92278F,Lajpat Nagar,Yes,South Delhi,7.8,2010,4,18677,19268,37945,32.3,34.2,Smart Card (DMRC Card),No,No,2,2,Mild & Cloudy,29.5,0,1.1,0
6553,2024-03-07,Thursday,0,Spring,Violet,#92278F,Lal Quila,No,Central Delhi,3.8,2014,2,6762,6864,13626,33.6,25.0,Smart Card (DMRC Card),No,Yes,4,2,Mild & Cloudy,29.5,0,2.0,0
6554,2024-03-07,Thursday,0,Spring,Violet,#92278F,Nehru Place,No,South Delhi,9.9,2010,2,5449,5475,10924,43.3,36.0,QR Ticket (Token-less),Yes,Yes,4,1,Mild & Cloudy,29.5,0,1.2,0
6555,2024-03-07,Thursday,0,Spring,Violet,#92278F,Okhla,No,South Delhi,13.4,2015,2,4545,4685,9230,32.1,44.3,Smart Card (DMRC Card),Yes,No,3,2,Mild & Cloudy,29.5,0,0.4,0
6556,2024-03-07,Thursday,0,Spring,Violet,#92278F,Raja Nahar Singh,No,Faridabad,29.8,2015,2,4527,4410,8937,37.4,60.0,Smart Card (DMRC Card),Yes,No,3,0,Mild & Cloudy,29.5,0,0.3,0
6557,2024-03-07,Thursday,0,Spring,Violet,#92278F,Tughlakabad,No,South Delhi,16.8,2015,2,5154,5111,10265,31.4,51.3,Smart Card (DMRC Card),Yes,Yes,3,2,Mild & Cloudy,29.5,0,0.8,0
6558,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,AIIMS,No,South Delhi,7.1,2005,2,6754,6872,13626,36.5,32.8,Smart Card (DMRC Card),Yes,Yes,2,0,Mild & Cloudy,29.5,0,3.4,0
6559,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Azadpur,Yes,North Delhi,11.2,2004,3,16636,16543,33179,38.7,40.2,Smart Card (DMRC Card),No,No,2,2,Mild & Cloudy,29.5,0,0.5,0
6560,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Central Secretariat,Yes,Central Delhi,2.6,2005,4,21294,21490,42784,43.8,20.3,QR Ticket (Token-less),No,Yes,6,2,Mild & Cloudy,29.5,0,0.8,0
6561,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Chandni Chowk,No,Central Delhi,4.1,2004,2,6995,6735,13730,33.9,26.5,Paper QR Token,Yes,No,4,0,Mild & Cloudy,29.5,0,1.1,0
6562,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Civil Lines,No,North Delhi,5.9,2004,2,7299,7092,14391,35.5,26.9,QR Ticket (Token-less),Yes,Yes,4,1,Mild & Cloudy,29.5,0,3.2,0
6563,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Hauz Khas,Yes,South Delhi,9.6,2005,4,20121,20757,40878,35.9,35.8,Smart Card (DMRC Card),No,Yes,8,2,Mild & Cloudy,29.5,0,4.3,0
6564,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Huda City Centre,No,Gurugram,27.3,2010,2,4586,4645,9231,33.4,60.0,QR Ticket (Token-less),Yes,No,3,1,Mild & Cloudy,29.5,0,1.0,0
6565,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,INA,Yes,South Delhi,5.8,2005,4,17143,17166,34309,36.3,30.5,Smart Card (DMRC Card),No,Yes,4,2,Mild & Cloudy,29.5,0,2.6,0
6566,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Jahangirpuri,No,North Delhi,17.5,2004,2,5753,5658,11411,35.3,52.8,Paper QR Token,Yes,Yes,3,2,Mild & Cloudy,29.5,0,0.1,0
6567,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Malviya Nagar,No,South Delhi,11.4,2005,2,5802,5739,11541,40.9,37.3,Smart Card (DMRC Card),No,No,4,1,Mild & Cloudy,29.5,0,0.5,0
6568,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,New Delhi,Yes,Central Delhi,2.0,2005,4,19568,19794,39362,31.3,19.2,Smart Card (DMRC Card),Yes,Yes,4,1,Mild & Cloudy,29.5,0,0.7,0
6569,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Qutab Minar,No,South Delhi,14.5,2010,2,5099,4976,10075,41.5,39.8,QR Ticket (Token-less),No,No,4,1,Mild & Cloudy,29.5,0,0.9,0
6570,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Rajiv Chowk,Yes,Central Delhi,0.5,2004,3,15646,15202,30848,40.6,18.9,QR Ticket (Token-less),No,Yes,2,1,Mild & Cloudy,29.5,0,0.1,0
6571,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Saket,No,South Delhi,12.8,2010,2,6325,6352,12677,37.4,45.3,QR Ticket (Token-less),Yes,Yes,4,2,Mild & Cloudy,29.5,0,0.4,0
6572,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Samaypur Badli,No,North Delhi,21.3,2015,2,4744,4922,9666,29.8,57.7,Paper QR Token,Yes,No,2,2,Mild & Cloudy,29.5,0,0.5,0
6573,2024-03-07,Thursday,0,Spring,Yellow,#FCC80A,Vishwavidyalaya,No,North Delhi,6.8,2004,2,5486,5629,11115,36.4,32.0,Smart Card (DMRC Card),Yes,No,2,2,Mild & Cloudy,29.5,0,1.1,0
6574,2024-03-08,Friday,0,Spring,Airport Express,#F58220,Delhi Aerocity,No,South West Delhi,13.2,2011,2,4689,4781,9470,28.9,42.3,Paper QR Token,Yes,Yes,3,1,Clear,22.4,0,2.6,0
6575,2024-03-08,Friday,0,Spring,Airport Express,#F58220,Dhaula Kuan,No,South West Delhi,9.7,2011,2,7250,7183,14433,34.7,34.6,Smart Card (DMRC Card),Yes,No,3,2,Clear,22.4,0,0.2,1
6576,2024-03-08,Friday,0,Spring,Airport Express,#F58220,IGI Airport,No,South West Delhi,16.5,2011,2,4912,5096,10008,29.5,52.2,Smart Card (DMRC Card),No,Yes,3,2,Clear,22.4,0,0.1,0
6577,2024-03-08,Friday,0,Spring,Airport Express,#F58220,New Delhi,Yes,Central Delhi,2.0,2011,4,17616,17973,35589,33.3,23.1,NCMC Card (One Delhi),Yes,Yes,8,1,Clear,22.4,0,0.8,0
6578,2024-03-08,Friday,0,Spring,Airport Express,#F58220,Shivaji Stadium,No,Central Delhi,2.9,2011,2,6601,6809,13410,28.7,21.3,QR Ticket (Token-less),No,No,3,2,Clear,22.4,0,2.0,0
6579,2024-03-08,Friday,0,Spring,Blue,#00509E,Akshardham,No,East Delhi,8.2,2009,2,5574,5712,11286,32.8,34.4,Paper QR Token,Yes,No,2,2,Clear,22.4,0,0.9,0
6580,2024-03-08,Friday,0,Spring,Blue,#00509E,Botanical Garden,Yes,Noida,17.2,2009,3,15857,15647,31504,36.9,50.4,Paper QR Token,No,No,2,1,Clear,22.4,0,8.5,0
6581,2024-03-08,Friday,0,Spring,Blue,#00509E,Dwarka Mor,No,West Delhi,20.1,2005,2,4431,4459,8890,29.2,54.1,QR Ticket (Token-less),Yes,No,3,0,Clear,22.4,0,0.4,0
6582,2024-03-08,Friday,0,Spring,Blue,#00509E,Dwarka Sector 21,Yes,West Delhi,24.6,2010,4,17431,17343,34774,44.4,60.0,Smart Card (DMRC Card),No,Yes,2,1,Clear,22.4,0,1.4,0
6583,2024-03-08,Friday,0,Spring,Blue,#00509E,Indraprastha,No,East Delhi,4.7,2005,2,6438,6291,12729,42.8,27.6,NCMC Card (One Delhi),Yes,Yes,4,2,Clear,22.4,0,0.5,0
6584,2024-03-08,Friday,0,Spring,Blue,#00509E,Janakpuri West,Yes,West Delhi,16.4,2005,3,17647,17626,35273,41.5,53.2,QR Ticket (Token-less),Yes,No,4,1,Clear,,0,,0
6585,2024-03-08,Friday,0,Spring,Blue,#00509E,Karol Bagh,No,Central Delhi,6.1,2005,2,5909,6042,11951,44.9,29.5,Smart Card (DMRC Card),Yes,Yes,3,1,Clear,22.4,0,2.8,0
6586,2024-03-08,Friday,0,Spring,Blue,#00509E,Kirti Nagar,Yes,West Delhi,10.7,2005,4,17521,17070,34591,32.5,36.8,Smart Card (DMRC Card),No,Yes,6,1,Clear,22.4,0,2.6,0
6587,2024-03-08,Friday,0,Spring,Blue,#00509E,Mandi House,Yes,Central Delhi,2.3,2005,4,20174,19418,39592,39.5,23.8,NCMC Card (One Delhi),No,No,4,1,Clear,22.4,0,2.5,0
6588,2024-03-08,Friday,0,Spring,Blue,#00509E,Mayur Vihar-I,Yes,East Delhi,10.6,2009,4,19756,19355,39111,28.9,32.1,NCMC Card (One Delhi),No,No,8,2,Clear,22.4,0,0.1,0
6589,2024-03-08,Friday,0,Spring,Blue,#00509E,Noida Sector 18,No,Noida,19.8,2009,2,4700,4742,9442,38.0,60.0,Smart Card (DMRC Card),Yes,Yes,2,0,Clear,22.4,0,1.4,0
6590,2024-03-08,Friday,0,Spring,Blue,#00509E,Rajendra Place,No,Central Delhi,7.4,2005,2,6006,6019,12025,31.7,29.2,Paper QR Token,Yes,No,2,1,Clear,22.4,0,0.3,0
6591,2024-03-08,Friday,0,Spring,Blue,#00509E,Rajiv Chowk,Yes,Central Delhi,0.5,2005,3,20865,20253,41118,32.6,17.2,QR Ticket (Token-less),Yes,Yes,2,1,Clear,22.4,0,1.4,0
6592,2024-03-08,Friday,0,Spring,Blue,#00509E,Rajouri Garden,Yes,West Delhi,12.9,2005,3,16275,16716,32991,30.6,37.8,QR Ticket (Token-less),No,Yes,4,1,Clear,22.4,0,1.4,0
6593,2024-03-08,Friday,0,Spring,Blue,#00509E,Vaishali,No,Ghaziabad,15.9,2009,2,5710,5854,11564,35.4,49.1,Smart Card (DMRC Card),Yes,Yes,2,1,Clear,22.4,0,1.2,0
6594,2024-03-08,Friday,0,Spring,Blue,#00509E,Yamuna Bank,Yes,East Delhi,6.3,2005,4,15747,16101,31848,44.2,30.5,Paper QR Token,No,Yes,8,1,Clear,22.4,0,1.1,0
6595,2024-03-08,Friday,0,Spring,Green,#00A651,Ashok Park Main,No,West Delhi,9.8,2010,2,6122,6052,12174,42.9,34.3,QR Ticket (Token-less),,Yes,2,2,Clear,22.4,0,1.4,0
6596,2024-03-08,Friday,0,Spring,Green,#00A651,Bahadurgarh City,No,Haryana,29.1,2018,2,4675,4797,9472,38.7,60.0,NCMC Card (One Delhi),Yes,No,3,1,Clear,22.4,0,0.5,0
